t_archivo,c_zero_cr,c_spectral_centroid,c_spectral_bw,c_spectral_rf,c_croma,c_norm_main_signal,c_norm_amplitude_db,c_mfcc_1,c_mfcc_2,c_mfcc_3,c_mfcc_4,c_mfcc_5,c_mfcc_6,c_mfcc_7,c_mfcc_8,c_mfcc_9,c_mfcc_10,c_mfcc_11,c_mfcc_12,c_mfcc_13,c_mfcc_14,c_mfcc_15,c_mfcc_16,c_mfcc_17,c_mfcc_18,c_mfcc_19,c_mfcc_20,c_bpm,c_auto_c,tgt
"crop_115SEFUELAPANTERA-grupofirmeft.gruporecluta,bandalaindicada.mp3",6,2887.328533,3191.116161,6319.146115,0.385666966,29512.83594,67332.35938,-124.3585968,111.6846008,-27.45305634,38.34881592,-18.65568161,29.04118919,-11.46872902,5.375666618,-3.953544855,1.586405039,1.40073216,0.462040246,2.756496191,-3.13836503,2.154298544,-7.511404514,2.284220934,-5.857028961,1.144615531,-4.223747253,127.8409091,0.62610416,no
crop_128TEAPUESTO-marcamp.mp3,6,3019.909156,3449.170405,6329.683794,0.384586364,13604.18848,78604.60156,-190.068222,128.0463715,-15.89383984,35.72628021,-20.15373039,18.52890587,-12.78211594,10.24627495,-10.03447914,1.74160552,-3.14852047,-1.108452678,-4.044585228,-0.87814188,-1.665070772,-5.570569515,-0.254815966,-5.500090122,1.272979498,-10.00041676,143.5546875,0.411004083,no
crop_030TERMINO-victorjiménez.mp3,1,2170.959817,2873.8643,4480.491482,0.432046592,31074.06055,67932.46094,-129.6430054,155.5623474,-20.38792419,47.67892075,1.939300776,21.8032856,-8.739103317,2.486284971,2.212145567,3.847793341,2.205188751,5.860850334,3.074493647,-4.855473042,8.898768425,-4.772128582,-2.286273479,2.774060011,0.351499259,-7.571831703,100.4464286,0.578773927,no
crop_100EnElRadioUnCochinero-VictorCibrian.mp3,8,2220.159102,2729.141841,4774.305955,0.414287895,14194.40527,77971.17969,-185.2572632,134.7854767,-15.28778553,36.54210281,-15.53530788,10.4341526,-13.32186413,6.659667492,1.365508199,2.998289824,0.083643064,0.852178216,3.329046488,0.639807582,0.264548421,-2.04028821,0.006002367,-3.439699173,4.838161945,1.010010839,151.9990809,0.432491876,no
crop_14Safaera.mp3,8,2990.975154,3438.111253,6529.373649,0.484907538,38576.84375,67145.0625,-110.0206375,120.7883148,-19.93014336,28.5231781,-18.35796165,28.63001633,-5.157325745,8.317381859,5.808402061,9.226309776,-1.626348376,10.37723637,6.324035168,4.161462784,2.718507528,4.589631081,2.594116211,1.460694313,-1.395114779,0.34991762,95.703125,0.402219827,no
crop_179TEAPUESTO-marcamp.mp3,3,2997.581995,3422.536042,6236.244094,0.400912613,19070.91016,78832.07031,-164.6651611,134.9258423,-19.05895996,37.71151352,-20.1362915,16.63357544,-10.02983665,6.820333004,-5.049984455,-2.024937153,0.858297944,-3.840515614,-1.487638474,-4.171318054,1.982909083,-7.174966812,1.16509366,-6.175878048,1.024623275,-7.167387486,144.2307692,0.455262697,no
crop_182TU-carinleon.mp3,7,2232.812152,2754.864608,4644.540609,0.428684115,27843.64063,83099.20313,-134.9481812,160.6195831,-32.98400497,44.99837494,-5.974205017,13.22537994,1.861978769,3.220304012,-0.493513763,-2.04522872,-1.531187057,0.784154654,-1.416638494,1.963818192,-0.910299599,-5.391152382,0.664300978,-8.154109955,-3.09485054,-4.110252857,144.2307692,0.507534364,no
crop_007HACIENDORUIDO-indalferochoa.mp3,7,3363.383186,3915.006549,7755.797794,0.434326351,25886.10156,50636.29297,-76.76972198,134.3110352,-19.38801384,47.34034348,-18.41547585,31.85734749,-19.36624718,9.620306015,-3.838117599,-0.990424454,-5.911952019,-0.156939968,0.099955767,-6.830447197,0.599487424,-7.16815567,4.11921978,-5.532331944,1.931623459,-2.769471884,130.8139535,0.496944094,no
crop_153SoyElRatón-CódigoFN.mp3,3,2842.335841,3424.828282,6250.658452,0.491471738,31676.26953,65583.42188,-98.63243103,135.6569824,-18.08427238,57.32734299,-16.04896164,23.05084038,-5.137586594,9.532532692,1.280963421,2.014951706,-2.025644302,1.335074782,8.100312233,-2.313841105,4.17064476,-4.12672472,3.479588985,-5.429274559,-3.173284292,-2.282649279,102.2727273,0.494670057,no
crop_121AhoraEstoyMejor-LeftySm&CarinLeon.mp3,0,2777.005514,3275.531011,5912.212426,0.500391483,21761.37891,83217.02344,-139.5562134,134.7333984,-21.20762444,55.04332733,-9.37874794,27.77186394,-8.131814957,17.60835838,-5.831648827,5.17650795,-2.233370304,5.125331402,3.909305334,5.941723824,1.248574972,2.477445841,4.092195988,-4.516270638,5.426094532,-4.13299942,151.9990809,0.467469618,no
crop_125MeCansé-bandams.mp3,1,2787.816745,3380.330983,6180.061772,0.437765092,21565.35742,66548.85156,-134.843277,129.2075653,-11.13293552,51.00598526,-13.92446899,27.07006073,-9.754704475,11.4132309,-5.134162903,4.79465723,-5.899797916,5.384857655,3.315349102,-1.250357747,-1.387576461,0.809293807,3.394331694,-4.073902607,3.989687443,-2.351037264,126.0480183,0.454077487,no
crop_054SINPOSTURA-victorjimenez.mp3,9,3490.489423,3903.474482,7621.975146,0.456804454,29340.38281,50994.64063,-53.13578033,134.3487549,-20.45401955,45.88995361,-25.41568756,24.21281242,-14.11382866,5.130888939,-6.708293915,0.923458278,-6.419005394,2.223304749,1.932321191,-6.70879364,4.636316776,-7.008131027,1.466697693,-3.265607595,1.901689053,-5.96510601,114.7959184,0.523634341,no
"crop_163Kódigos-SantaFeKlan,Tornillo.mp3",1,2607.791916,2811.489863,5419.892319,0.448663712,20346.54492,74154.65625,-175.8717346,131.8377075,-29.366642,33.79174423,-11.99548912,11.27949619,-7.897211552,1.252836943,2.647848129,0.950082064,-4.084513187,-0.963658035,-2.956822395,-1.146713495,-1.070831299,-1.308204055,0.057671964,-5.637627602,-1.964828253,-4.870698452,151.9990809,0.469199526,no
crop_140SOMOSLOQUESOMOS-LOS2DELASYBANDAMS.mp3,4,2730.464769,3094.461152,5686.654311,0.446962118,20333.54492,81795.46094,-140.1085663,139.3424988,-26.37921524,46.54495621,-20.75649261,18.44029617,-11.20999432,9.62197113,-9.450187683,3.643727541,-5.629131317,-2.800438404,3.398790598,-2.08798933,-3.60030055,-8.030397415,1.446433902,-3.400108337,2.605911732,-8.017918587,135.9991776,0.565822418,no
crop_108botellatrasbotella-christiannodalft.geramx.mp3,4,2322.697797,2868.842104,4726.257866,0.391086221,22860.43164,58762.80469,-125.9600906,153.7468719,-16.60433769,27.95153999,-7.060465336,18.22051239,-14.71778965,6.779968262,-4.931549072,-1.362538099,-2.190775394,-3.881744146,-3.236155748,-3.168540716,-2.673201561,-2.869718552,2.405512094,-2.556775331,0.959271252,-7.540174961,107.6660156,0.542083911,no
crop_19HablamosMañana.mp3,5,2337.924319,2874.002647,4834.905942,0.431794673,29252.09961,68631.82813,-126.1964493,144.3541565,-13.82279396,24.35763931,-11.04251575,25.17730331,0.353897095,2.642517567,2.834344625,2.424762487,0.571253419,2.766201496,-4.168840885,-0.281507224,1.696299791,-1.628832817,-4.812069893,-2.493172407,-1.236272454,-5.108004093,156.6051136,0.444443745,no
crop_18UnCoco.mp3,6,3349.427308,3589.885173,7081.182299,0.459219962,21077.85938,53653.32422,-139.0548248,113.8874435,-18.2069912,32.97822952,-7.697977066,23.23261833,-10.68599224,3.594016552,1.490225673,-6.163857937,-11.21134472,3.52761817,-0.977756023,-3.420089245,-3.77316165,-2.857607603,-6.43762064,-3.222009659,-1.841185093,-6.322692871,151.9990809,0.342070787,no
crop_127OJOSCERRADOS-bandamsft.carinleon.mp3,5,4012.565034,3894.418771,8361.599933,0.385526747,11446.46484,60698.39063,-168.45961,105.8820038,-24.36372375,37.37373352,-32.02292252,24.77308464,-22.15900421,9.694065094,-15.7529335,2.319346666,-10.11273766,-0.448293418,0.766667366,0.44551897,0.61094594,-3.030784607,5.107481003,-5.289471626,2.675994158,-7.379205227,120.1853198,0.503320839,no
crop_033YESQUEMEGUSTAS-losdosdelas.mp3,4,2925.124739,3186.828638,6044.58746,0.392726094,11797.95605,51047.58203,-145.1619263,130.7123871,-33.13228607,53.80442047,-21.58696556,20.69630814,-13.45780373,4.79745245,-21.72553444,4.559522152,-9.137387276,-1.183629513,-7.394603252,-1.600079417,-6.01948452,-9.498650551,-1.350170851,-5.770816326,1.490638614,-13.60025024,156.6051136,0.543836766,no
crop_08CÓMOSESIENTE(Remix).mp3,4,3159.322422,3556.177061,7038.997861,0.454476684,21927.46094,64318.75781,-168.7013092,110.8371964,-7.188784599,35.90110779,-9.0891819,28.20381355,-15.74853611,1.784898162,3.762526274,-3.993621111,-7.752126217,8.447856903,1.222053885,-1.985952616,0.318675667,2.416908026,-1.044863939,-0.292062014,-3.708418608,-7.818369865,123.046875,0.382114614,no
crop_112GraciasaTi-bandams.mp3,11,3038.712835,3504.48993,6629.595938,0.398850739,25314.65625,59136.64453,-86.61175537,130.3709259,-29.25934219,40.84856796,-18.1652832,30.44331932,-12.58752632,12.87675858,-7.50463438,12.89344501,-5.116388321,3.185558796,2.976843119,3.178096771,-4.41045475,-2.109756708,1.215286255,-6.191450119,3.294504642,-5.294747353,90.66611842,0.51475406,no
crop_08HACIENDOQUEMEAMAS.mp3,2,2099.663217,2682.762549,4424.726001,0.4163706,22693.28125,68920.32031,-201.0075378,148.0381012,12.34009933,19.66684914,-4.99202013,16.49660873,-6.982000351,0.172577292,1.704385996,-5.306022644,-10.62780666,-4.316772461,-5.586555481,-7.954343796,-3.543990374,-2.556553841,-7.255777359,-3.708948374,-2.876961946,-7.423665524,114.84375,0.420086681,no
"crop_003SeAcabo(EnVivo)-LeninRamírez,FuerzaRegida&BandaRenovacion.mp3",3,3285.07018,3483.209403,7107.136432,0.354319125,19853.61523,70035.55469,-152.9724884,111.8244934,-30.01689339,34.18903732,-25.3477993,19.43302727,-13.88471699,5.617219448,-14.67628956,-1.18639183,-2.473456144,-0.847488821,2.844866037,-4.04798317,-1.132140636,-5.502239227,-6.839540005,-6.761044502,0.654656112,-7.796664715,126.0480183,0.523809271,no
crop_137quebonito-panchobarrazaft.calibre50.mp3,3,3718.498777,3685.810105,7778.997527,0.436679095,12665.45996,54838.90625,-148.9038391,113.8436508,-26.73718643,47.54423904,-25.83805656,18.601614,-17.94928932,4.554362774,-5.342641354,5.16024828,-6.765623569,-3.633334875,6.191310406,-1.972502589,3.019088984,-5.422828674,5.004686356,-5.630623341,3.131991863,-4.674868107,82.72058824,0.469906163,no
crop_148estadañada(remix)-IvanCornejoft.JhayCortez.mp3,4,2111.192299,2758.61372,4475.221477,0.417927831,23359.00195,87204.22656,-157.4092102,167.8611145,-10.53723526,34.27485657,-15.11501312,23.85634232,-7.017353058,4.516032696,-3.404251337,-0.518208921,-3.071624994,-3.562841177,0.067038544,-7.123197556,-0.192253262,-6.324989796,1.634768605,-7.265155315,-1.196286678,-6.405824661,108.1730769,0.551876471,no
crop_187LaAmistadNoCuesta-losdosdelasft.bandams.mp3,9,2946.644358,3284.570986,6219.338235,0.424539357,26405.40625,65245.17578,-95.82244873,137.060791,-32.95185852,51.24616241,-21.05596352,17.9569664,-11.54282284,2.650060177,-7.366240025,-2.964561224,0.156011865,-6.855482578,3.461501122,-5.709703445,-0.611771524,-8.31133461,0.329714149,-4.180456638,0.886578977,-1.947299123,170.4545455,0.545505937,no
crop_024YoYaNoVuelvoContigo-grupofirmeft.LeninRamirez.mp3,9,2716.638561,3213.274272,5818.328306,0.349362731,22540.18555,73830.02344,-148.8699646,131.2860565,-22.65000343,39.60216522,-21.05956268,9.838697433,-26.04787254,7.947820663,-14.10046577,-2.893104792,0.273754627,-1.082130432,-2.856202602,-2.899911404,3.051370621,-3.523142815,-5.272784233,-6.550005436,0.940726697,-9.333747864,123.046875,0.49316504,no
crop_02LaDifícil.mp3,5,3227.998472,3853.306183,7115.072727,0.429187179,19431.14453,43423.69531,-107.8973694,120.9332123,-10.19750595,26.64697266,-18.0556221,17.59482193,-9.749115944,7.629663467,3.18267107,8.16696167,-12.60280609,14.44240665,3.769309521,1.8049438,2.132444382,6.200562954,-0.001608264,0.713970065,1.117188096,1.987988591,90.66611842,0.30925608,no
crop_026MíranosAhora-Calibre50.mp3,5,3200.208701,3834.210209,7367.283452,0.453126311,27630.12109,63516.23438,-90.42832184,139.0493774,-13.71120548,42.45835876,-30.32071495,23.1764431,-14.70691395,9.089514732,-12.07417393,3.31281805,-9.178759575,-5.296027184,-2.623743296,-2.051105261,1.323637843,-9.957086563,1.949070215,-9.71982193,2.88839817,-8.997555733,137.195122,0.461498824,no
crop_023YESQUEMEGUSTAS-losdosdelas.mp3,4,2925.124739,3186.828638,6044.58746,0.392726094,11797.95605,51047.58203,-145.1619263,130.7123871,-33.13228607,53.80442047,-21.58696556,20.69630814,-13.45780373,4.79745245,-21.72553444,4.559522152,-9.137387276,-1.183629513,-7.394603252,-1.600079417,-6.01948452,-9.498650551,-1.350170851,-5.770816326,1.490638614,-13.60025024,156.6051136,0.543836766,no
crop_10CuandoPerriabas.mp3,8,2858.235659,3258.012428,6050.909089,0.418870032,15024.34082,57657.68359,-172.670517,119.6348419,-23.39800453,26.58006477,-16.08187675,9.706893921,-2.200973511,1.884761333,-2.349690914,-2.385711193,-12.42928696,6.404278278,4.876813412,0.512614608,2.279111385,2.260504484,-2.590087414,-0.33588931,0.13490063,-1.96931541,161.4990234,0.326212025,no
crop_151CadaVezTeExtrañoMás-grupofirmeFt.ElYaki.mp3,6,3180.843776,3722.788206,7297.114322,0.404351681,31954.23828,77015.10156,-93.85022736,136.1964111,-25.27782631,38.60877991,-30.84556961,22.07152176,-17.8868618,6.04492712,-8.86438179,3.153034449,-4.805209637,-0.226646021,3.485050917,-6.49266243,0.299078047,-9.587409019,1.851889968,-7.401229382,1.090208769,-7.437220097,119.6808511,0.61429691,no
crop_157CerrandoCiclos-bandams.mp3,5,3018.079302,3400.799979,6384.414237,0.433724791,29370.86133,58677.03125,-97.86943817,128.697403,-26.16673851,49.46989822,-16.92778778,22.64506149,-8.144795418,5.870215893,-2.731738806,1.467174649,-2.583053827,-0.710185409,8.966715813,-1.561839461,0.680360258,-6.667768955,3.420650959,-4.694448471,-1.027249813,-0.869160593,125.0,0.498898216,no
crop_051EnLaNube-loslara.mp3,13,1852.392711,2653.495131,4005.070314,0.472020596,25356.49219,77979.47656,-168.6655884,154.1762848,-16.25497246,53.09065247,-2.474737644,26.40785217,-1.203636646,12.26134682,-0.058965206,6.094071388,10.23627853,2.915412664,3.175562859,7.143999577,8.6468153,-2.519117117,3.589791775,3.736558676,3.215426445,-4.663113117,151.9990809,0.420110539,no
crop_014FueradeServicio-GrupoFirmeft.ElFantasma.mp3,9,3377.821146,3476.129834,7275.03577,0.404596299,21139.35547,64166.56641,-109.6065674,125.2946777,-39.54362106,46.99042892,-25.20910454,26.5345726,-19.00250435,11.01052284,-11.55892372,-0.384154916,-1.559304357,-0.501848161,0.153605968,-1.363571405,2.35998702,-3.069745779,1.920811176,-1.44693923,4.415416241,-2.998006582,120.1853198,0.652437763,no
crop_067CreoenTi-EDENMUÑOZ.mp3,2,2423.986051,3307.769877,5459.461755,0.387419164,14358.68945,61665.96875,-171.0064392,148.5372925,2.421206474,41.36889267,-16.5967617,28.32551765,-16.84376717,8.657996178,-12.59251976,6.155965805,-12.36744022,0.841686666,-2.499417067,-3.666213036,1.602518797,-3.446041584,3.384702444,-6.677703381,-1.004772902,-6.849925995,156.6051136,0.462072202,no
crop_130MEMETIENELRUEDo-luisrconriquez.mp3,4,2693.471923,3125.909079,5883.042345,0.371242166,19630.47266,58711.74219,-108.443718,152.0728455,-32.61975861,55.17133713,-19.62460518,16.10401917,-8.617929459,5.448804379,-6.44584322,-3.195574999,4.37338829,-3.390802622,0.598906279,-5.476369381,-1.146124721,-4.88737154,2.94791317,-2.636942387,4.012498856,-2.588927746,102.2727273,0.473959745,no
crop_155ConTusBesos-eslabonarmado.mp3,9,3684.767755,4042.046743,8336.598406,0.446454793,14790.69336,78757.46094,-155.2699127,127.355217,-18.38355255,44.88599014,-21.54157448,32.96706009,-18.98198128,19.21990395,-3.003409386,5.812949657,-4.374216557,-5.302511215,2.976768255,-5.463038445,6.207267761,-9.016633034,4.455654144,-8.316981316,1.614885449,-7.434870243,137.195122,0.454549487,no
crop_060TeLloréUnRío(VersiónMariacheño)-manáft.christiannodal.mp3,2,2467.10259,3186.795976,5525.566807,0.405567259,25634.66211,65628.77344,-123.6241379,144.4690399,-11.4729805,50.96438599,-20.73429108,29.96747589,-8.389986992,14.98453426,-6.337376595,2.239131212,-3.720429897,-3.359744787,2.560674906,0.216695815,0.019503748,-5.69512701,0.632011592,-5.605251312,-1.211794019,-3.6361444,117.4538352,0.556008253,no
crop_09RONCAFREESTYLE.mp3,4,1961.764303,2721.757904,4220.542834,0.509995341,21285.05273,43862.81641,-169.2392731,138.9046021,-8.92911911,38.38621902,-13.71046257,15.41758537,-3.826115131,2.053937197,9.66954422,-4.587303638,-11.90013123,8.994902611,6.422824383,-2.819141626,5.329287529,4.188821316,1.198769212,2.585705042,4.761307716,-0.219654471,120.1853198,0.399185297,no
crop_110Dileatuorgullo-ElYakift.GrupoFirme.mp3,9,3445.623604,3457.742625,7118.797156,0.388430864,20660.24023,67848.53906,-116.8673706,109.7083817,-45.54078674,40.73816681,-21.69918633,26.12955856,-15.56384945,13.23254395,-10.78615284,2.455715179,-5.754632473,8.44148159,-1.896528959,-2.433107138,-6.437502861,-8.809137344,-3.721331835,-6.134815693,3.003339291,-5.937678337,126.0480183,0.596278216,no
crop_120tu-loselegantesdejerez.mp3,3,3037.88685,3616.534148,6945.166546,0.453290194,22813.42969,63803.62109,-139.8030243,130.2237244,-5.384322643,69.93721771,-18.34837723,29.3112278,1.96548593,16.77120018,-2.239648819,3.92652154,-1.721298695,-3.715835333,0.389966637,-3.473875284,4.155444145,-5.043672562,4.055443287,-4.008028984,0.330452502,-7.350933552,114.7959184,0.4431094,no
crop_13SORRYPAPI.mp3,1,2563.377859,3112.546912,5472.75189,0.409100205,18293.26172,46035.45313,-136.3011322,136.0620117,-11.88607502,19.8182106,-22.89979744,22.83280182,-12.75255299,0.05783914,1.451228738,2.789197206,5.236912251,5.503436089,6.844130039,0.436686784,0.938644171,1.252570152,1.138761759,0.519500852,-0.563331366,1.393798232,126.0480183,0.473618013,no
crop_050HastaElDiaDeHoy-luisrconriquez.mp3,11,2867.275995,3422.033627,6166.282637,0.407788247,37562.74219,67040.92188,-70.48504639,147.1266479,-26.21793747,30.28598785,-28.44041061,14.58913898,-10.99439335,3.840660572,-4.992284298,1.688961625,-3.023149252,-3.454285622,4.994594097,-4.045166492,-2.778445959,-2.018169403,5.398356438,-6.592478275,0.850456178,-0.40242061,95.33898305,0.532118211,no
crop_127La69-djmorphius.mp3,1,2818.370163,3240.522917,5985.827926,0.606551111,20952.83008,37929.85938,-155.6462097,87.37834167,-28.41576004,57.56663132,4.308944225,27.77806091,-2.770508766,24.34122849,3.206099987,13.89111233,0.733583689,6.226708412,6.829709053,2.168327093,7.238491535,2.07257247,8.037004471,3.140273571,3.424294949,3.648794889,129.1992188,0.22917813,no
crop_079YSiSeQuiereIr-LuisAngelElFlaco.mp3,3,3068.037256,3380.835358,6208.85156,0.408969253,25674.8418,60350.40625,-92.95870209,139.6910095,-35.14218521,40.85177231,-10.57319546,25.25246239,-16.60414314,6.994431973,-6.617323875,6.95593071,-3.873460054,-2.035870552,3.009961843,-3.998626947,2.026844978,-7.192955971,2.585856199,-9.241684914,1.942603469,-5.990030766,144.2307692,0.509981938,no
crop_082ElBelicon-PesoPluma&RaúlVega.mp3,7,2286.815666,3427.134001,5439.816156,0.546994448,28784.60547,65252.76172,-115.8899612,142.5092621,6.934017181,55.54072189,-9.502028465,29.44542122,-10.5339632,26.17872238,-4.442135334,7.38588047,-3.551139116,9.70922184,-3.251683712,2.499754429,6.140050411,3.050556183,6.08883667,-6.235183239,1.999580622,-6.84214592,97.50884434,0.561919339,no
crop_106NoParasdeHacermeFeliz-LaFieradeOjinaga.mp3,1,2830.260593,3438.303761,6254.596316,0.399668187,20160.5918,55877.35547,-125.9887238,125.5988388,-17.86873055,53.04032135,-5.499070168,25.27075386,-10.35226059,18.64885712,-8.020327568,11.40291119,-3.635846138,2.442780495,-2.867085934,-1.349258423,0.146644816,-8.699528694,-3.331531286,-1.479703307,6.752002716,-2.223449707,120.1853198,0.472489868,no
crop_035botellatrasbotella-christiannodalft.geramx.mp3,4,2322.697797,2868.842104,4726.257866,0.391086221,22860.43164,58762.80469,-125.9600906,153.7468719,-16.60433769,27.95153999,-7.060465336,18.22051239,-14.71778965,6.779968262,-4.931549072,-1.362538099,-2.190775394,-3.881744146,-3.236155748,-3.168540716,-2.673201561,-2.869718552,2.405512094,-2.556775331,0.959271252,-7.540174961,107.6660156,0.542083911,no
crop_11Ignorantes.mp3,2,2468.685235,3185.541019,5446.656612,0.441277593,29712.53516,61754.80078,-170.4061279,127.78228,-0.302989066,29.60617828,-18.97845078,19.260849,-14.64179325,-0.662974775,7.393314362,-2.326865911,-11.0472784,9.111019135,4.677348614,-7.890201569,1.59449625,1.461855531,-3.294415712,-8.935481071,-0.931165159,-3.021648884,129.1992188,0.337095957,no
crop_14120.mp3,0,1648.179574,1895.572159,3056.5874,0.442207009,11667.17676,53681.17188,-163.7040405,192.7153931,-42.68084717,16.27898979,13.43035412,2.239456415,-1.958622456,0.691190481,1.208603501,-1.924325347,-4.004769325,0.877704203,-0.750517249,-3.833738089,-2.807791948,-1.559018254,-4.2279706,0.30461809,2.371194363,0.248909116,114.84375,0.766840583,no
crop_059LaBodaDElHuitlacoche-carinleon.mp3,8,2282.053585,2722.232202,4772.449994,0.443447798,18137.86328,69540.14063,-133.5449829,164.3136139,-41.08811188,53.80153656,-6.36709404,15.51378441,-0.616762817,11.4404459,-2.307607412,-4.720600605,4.620140076,-1.78872776,1.691067457,-0.837422609,1.908012152,-6.126149178,0.701274157,-5.196304321,-0.959437132,-3.405982494,140.625,0.568051487,no
crop_171YATESUPERE-LOSPARRAS.mp3,6,2236.583243,2834.359507,4847.210931,0.429067582,15328.16699,64617.14063,-150.9271393,157.8404541,-24.04378128,46.26172256,-21.97266579,11.57553387,-5.388333797,9.208341599,-14.57561302,-1.115490556,0.828950703,-2.321500063,0.688525498,-0.565127432,4.067189693,-6.721157551,2.636464119,-5.923060417,0.823768079,-7.929541111,135.9991776,0.570016093,no
crop_01NIBIENNIMAL.mp3,5,2374.038752,2713.37913,4766.944962,0.35175097,14329.72852,82299.64063,-216.6569672,141.2708435,-10.7237587,0.880186141,-16.22184563,0.851255834,-20.37671089,-4.834386349,-2.819959641,-8.393989563,-15.27894306,4.268102646,-2.832983494,-4.703415871,-4.311292171,-3.269862175,-8.292716026,-6.121973991,-5.107958794,-6.966481686,129.1992188,0.385628987,no
crop_177JuroporDios-grupofirme.mp3,2,4275.300276,3821.756767,8715.418906,0.433521152,20740.41406,62499.48438,-92.95230103,104.9236145,-45.28067398,63.62356567,-26.14887619,32.65248489,-17.86790848,8.440546989,-0.115591273,-4.525314808,3.035655499,-0.161867246,5.917510033,-7.649661064,10.22715855,-8.196897507,1.933450222,-3.617144585,2.645841599,-3.067794323,125.0,0.572476913,no
crop_029CabrónyVago-elfantasmaFt.LosDosCarnales.mp3,3,3077.871926,3697.858306,6859.08851,0.362617016,14705.31055,37857.37891,-122.9583359,123.3925629,-10.50983524,41.87103271,-18.75703239,25.8243885,-16.83859825,15.39705849,-13.97694588,1.688818693,-3.913075447,4.228869915,-3.848166466,-0.207791716,-2.129367113,-4.649122715,-1.425456524,-6.769927979,-0.172008559,-6.297411442,178.205819,0.526073416,no
crop_07Soliá.mp3,3,2197.453406,3154.721427,4788.567985,0.466382295,19587.27539,45775.43359,-145.9373169,140.5825348,-0.535361588,33.63310242,-6.631039619,22.51996613,-2.411317348,6.093229294,3.569321156,-1.168342352,-15.72697926,8.996562004,7.272568703,-1.702713251,0.409962058,1.719001651,-3.348931789,-1.991750598,-1.833700299,-4.134967327,123.046875,0.487841557,no
crop_20MeFuideVacaciones.mp3,5,2420.178854,2824.012547,4969.913358,0.385735005,19979.06055,55486.06641,-160.889679,148.7179108,-12.19012451,3.876167059,-27.17806053,17.58916283,-12.60433006,-4.220360756,2.340174675,-5.332015514,-9.170743942,-0.283101767,-1.5076195,-2.422679901,-1.311190367,0.538829744,-2.347583294,0.027947303,2.295175314,-2.002193213,166.7086694,0.486150026,no
crop_154MILGRACIASPOREXISTIR-MARCAMPFT.GRUPOFIRME.mp3,3,2095.404315,2490.79001,4477.880557,0.318021446,19647.58008,86448.54688,-219.8295593,113.2809982,-15.9569416,34.65276718,-13.54252338,15.13463879,-12.63367558,4.680903435,-4.379212379,-3.473990917,-1.75990808,-1.837869287,-1.828183651,-3.957155943,-3.10001874,-8.01115799,-2.085241795,-6.673237801,-1.509769082,-8.610423088,132.5120192,0.56988613,no
crop_099PorEllaTomo-RíoRoma&GerardoOrtiz.mp3,1,3509.726802,3778.728109,7413.966623,0.379183859,22435.02344,58665.12891,-97.50065613,129.4313965,-29.31098747,45.88368607,-19.0897522,23.6504612,-21.51034737,8.013547897,-7.658658981,4.73098135,-8.04895401,-0.249459848,3.089988708,-7.953068733,3.491452456,-5.763340473,3.908492565,-4.601537228,5.659529209,-5.343783855,137.195122,0.605195663,no
crop_08LaZona.mp3,3,2088.013473,2541.92486,4515.240561,0.433078438,16525.11523,38012.19922,-156.5252533,154.8810577,-6.442974567,20.51952553,-11.3824501,7.728979588,-8.391584396,-1.299495578,-0.761399448,1.571405053,-5.522864819,6.11337471,5.299109459,1.903990507,1.085680604,-0.192082047,1.660813332,1.908864856,1.234661937,-0.984488487,93.96306818,0.261573934,no
crop_018DeTragoEnTrago-GrupoFirme.mp3,4,3145.349141,3287.326333,6733.99989,0.431738645,32603.95508,75367.13281,-118.9327087,112.3236923,-39.02172852,39.22522354,-17.14263153,21.64893723,-11.48717594,8.01838398,-1.560665607,-0.272666752,2.146749258,-2.810149193,2.730542183,-4.148039341,0.39433375,-6.95045805,0.282226712,-4.238247395,2.241513968,-4.319657326,114.7959184,0.584098594,no
crop_141AquíAbajo-ChristianNodal.mp3,1,3300.009593,3705.59478,7066.207056,0.399855286,19198.76758,43444.60156,-115.8736267,124.3883896,-24.82335663,44.21245193,-19.24275398,24.95196152,-10.66003227,20.26192284,-6.175746918,2.467412233,3.451250315,0.468380392,5.582485199,-6.240729332,-0.61217469,-11.68246365,2.000131369,-3.139472961,0.63109082,0.557761371,148.0263158,0.642415633,no
crop_173rosas-portediferente.mp3,5,2771.661616,3247.529071,5858.565841,0.408232272,30496.95898,78112.6875,-94.41075897,149.447113,-30.38294601,36.51763153,-14.28594112,25.87611008,-9.410996437,4.04734087,-5.472020626,1.030951977,0.831956923,-0.148294434,1.29863286,-3.185582876,4.826329708,-4.846430302,0.039328087,-4.424984932,-3.140968561,-8.9565382,95.33898305,0.482509455,no
crop_093SoyBuenAmigo-ElFantasma.mp3,9,3377.94989,3838.277788,7702.83181,0.38024047,14804.15039,43001.32031,-119.6023483,120.3269501,-16.76934433,32.23785782,-23.11315918,22.74223328,-20.73434067,13.45055866,-14.96164989,4.737027645,-7.724585533,1.049479127,0.02149074,-2.075801849,-6.925397873,1.065932155,2.838937759,-4.322919369,8.349276543,-2.372849226,120.1853198,0.522630469,no
